lat,lng,area,cost
55.6503,37.63263,34.0,15222766.0
55.65228,37.63058,59.0,26010627.0
55.65116,37.63174,43.0,17126365.0
55.65116,37.63174,48.0,19592414.0
55.65116,37.63174,43.0,17393603.0
55.65116,37.63174,43.0,17677020.0
55.65116,37.63174,51.0,25366356.0
55.65116,37.63174,47.0,21933374.0
55.65116,37.63174,47.0,22002456.0
55.66528,37.73732,,10583160.0
55.66528,37.73732,,10948780.0
55.66528,37.73732,,10948780.0
55.66528,37.73732,,11978580.0
55.66528,37.73732,,11978580.0
55.66528,37.73732,,8930430.0
55.66528,37.73732,,10825760.0
55.66528,37.73732,,8574990.0
55.66528,37.73732,,11978580.0
55.66528,37.73732,,8262330.0
55.66528,37.73732,,10950720.0
55.66528,37.73732,,11054560.0
55.66528,37.73732,,8262330.0
55.66528,37.73732,,10701840.0
55.66528,37.73732,,8499720.0
55.66528,37.73732,,11075160.0
55.66528,37.73732,,8675880.0
55.66528,37.73732,,8823630.0
55.66528,37.73732,,8433570.0
55.66528,37.73732,,8823630.0
55.66528,37.73732,,8433570.0
55.66528,37.73732,,11261820.0
55.66528,37.73732,,9002790.0
55.66528,37.73732,,15009120.0
55.66528,37.73732,,12205600.0
55.66528,37.73732,,14179200.0
55.66528,37.73732,,10757120.0
55.66528,37.73732,,13841600.0
55.66528,37.73732,,12205600.0
55.66528,37.73732,,12620960.0
55.66528,37.73732,,12584600.0
55.66528,37.73732,,11100320.0
55.66528,37.73732,,11647680.0
55.66528,37.73732,,8232800.0
55.66528,37.73732,,13272000.0
55.66528,37.73732,,14318640.0
55.66528,37.73732,,11343200.0
55.66528,37.73732,,12841950.0
55.66528,37.73732,,8737110.0
55.66528,37.73732,,11343200.0
55.66528,37.73732,,11668800.0
55.66528,37.73732,,8737110.0
55.66528,37.73732,,11343200.0
55.66528,37.73732,,11403600.0
55.66528,37.73732,,11403600.0
55.66528,37.73732,,11472100.0
55.66528,37.73732,,9099270.0
55.66528,37.73732,,11665450.0
55.66528,37.73732,,11054560.0
55.66528,37.73732,,10950720.0
55.66528,37.73732,,10803320.0
55.66528,37.73732,,8465310.0
55.66528,37.73732,,11075160.0
55.66528,37.73732,,8823630.0
55.66528,37.73732,,8578850.0
55.66528,37.73732,,10088940.0
55.66528,37.73732,,10829280.0
55.66779,37.7372,,11869490.0
55.66779,37.7372,,11156840.0
55.66779,37.7372,,10912490.0
55.66779,37.7372,,8733760.0
55.66779,37.7372,,11156840.0
55.66779,37.7372,,12201040.0
55.66779,37.7372,,9090240.0
55.66779,37.7372,,11171390.0
55.66779,37.7372,,8639680.0
55.66779,37.7372,,8614200.0
55.66779,37.7372,,11321750.0
55.66779,37.7372,,11171390.0
55.66779,37.7372,,8639680.0
55.66779,37.7372,,11171390.0
55.66779,37.7372,,8428000.0
55.66779,37.7372,,11171390.0
55.66779,37.7372,,11285950.0
55.66779,37.7372,,8614200.0
55.66779,37.7372,,11412050.0
55.66779,37.7372,,8790000.0
55.66779,37.7372,,8816000.0
55.66779,37.7372,,8600000.0
55.66779,37.7372,,16005800.0
55.66779,37.7372,,12478090.0
55.66779,37.7372,,10646920.0
55.66779,37.7372,,12542530.0
55.66779,37.7372,,7805280.0
55.66779,37.7372,,8784720.0
55.66779,37.7372,,12542530.0
55.66779,37.7372,,16005800.0
55.66779,37.7372,,15338700.0
55.66779,37.7372,,11321750.0
55.66779,37.7372,,16005800.0
55.66779,37.7372,,12478090.0
55.66779,37.7372,,10646920.0
55.66779,37.7372,,14558940.0
55.66779,37.7372,,16089600.0
55.66779,37.7372,,10765880.0
55.66779,37.7372,,14644080.0
55.66779,37.7372,,10765880.0
55.66779,37.7372,,11321750.0
55.66779,37.7372,,11869490.0
55.66779,37.7372,,14916330.0
55.66779,37.7372,,12430050.0
55.66779,37.7372,,9049320.0
55.66779,37.7372,,10827710.0
55.66779,37.7372,,12028800.0
55.66779,37.7372,,10827710.0
55.66779,37.7372,,12055650.0
55.66779,37.7372,,12055650.0
55.66779,37.7372,,12028800.0
55.66779,37.7372,,9049320.0
55.66779,37.7372,,11393350.0
55.66779,37.7372,,12190350.0
55.66779,37.7372,,11520650.0
55.66779,37.7372,,12163200.0
55.66779,37.7372,,9234000.0
55.66779,37.7372,,12364800.0
55.66779,37.7372,,9418680.0
55.66779,37.7372,,12364800.0
55.66779,37.7372,,12392400.0
55.66779,37.7372,,11285950.0
55.66779,37.7372,,8614200.0
55.66779,37.7372,,10276400.0
55.66779,37.7372,,11285950.0
55.66779,37.7372,,8614200.0
55.66779,37.7372,,8639680.0
55.66779,37.7372,,11285950.0
55.66779,37.7372,,11171390.0
55.66779,37.7372,,8428000.0
55.66779,37.7372,,11412050.0
55.66779,37.7372,,8790000.0
55.66779,37.7372,,8600000.0
55.66779,37.7372,,11296210.0
55.66779,37.7372,,8816000.0
55.66779,37.7372,,11412050.0
55.66779,37.7372,,10791910.0
55.66779,37.7372,,10550750.0
55.66779,37.7372,,10791910.0
55.6503,37.63263,60.0,19200000.0
55.6503,37.63263,24.0,11591294.0
55.65116,37.63174,42.0,18422818.0
55.5291,37.82419,27.5,6261133.0
55.52711,37.8225,27.9,6173182.0
55.52711,37.8225,14.7,4769129.0
55.65116,37.63174,33.0,16494946.0
55.61916,37.9478,29.8,8106956.0
55.61916,37.9478,11.8,4708874.0
55.55654,37.8064,39.7,8122305.0
55.6503,37.63263,39.0,16272464.0
55.66363,37.73244,13.2,10735590.0
55.58622,37.75475,,7334513.0
55.52711,37.8225,33.1,7220120.0
55.61924,37.94443,37.8,7415067.0
55.62193,37.94231,29.7,8200000.0
55.53305,37.71212,27.8,14340000.0
55.63908,37.85099,14.0,5107200.0
55.5291,37.82243,12.9,4668889.0
55.55743,37.80256,29.1,6336462.0
55.6503,37.63263,77.0,22800000.0
55.55734,37.80361,29.1,6204216.0
55.55788,37.80181,41.9,9243445.0
55.55788,37.80181,29.1,6381397.0
55.53227,37.71451,39.4,13500000.0
55.66528,37.73732,,8918190.0
55.58622,37.75475,,7799999.0
55.65462,37.92431,,4300000.0
55.65116,37.63174,42.0,18368061.0
55.64143,37.85352,14.0,5950000.0
55.59781,37.76952,16.0,6750000.0
55.57969,37.67109,,13634000.0
55.61924,37.94443,10.4,3758052.0
55.61922,37.94502,21.0,5479277.0
55.66528,37.73732,13.9,8574990.0
55.66528,37.73732,13.9,8752710.0
55.66528,37.73732,13.9,8930430.0
55.66528,37.73732,17.5,8644470.0
55.66528,37.73732,16.4,8433570.0
55.66528,37.73732,16.4,7911520.0
55.66528,37.73732,16.4,8072160.0
55.66528,37.73732,14.2,8918190.0
55.66528,37.73732,14.2,9099270.0
55.66528,37.73732,32.6,11665450.0
55.66528,37.73732,17.5,8644470.0
55.66528,37.73732,17.5,8644470.0
55.66528,37.73732,17.5,8823630.0
55.66528,37.73732,16.4,8433570.0
55.66528,37.73732,28.2,10825760.0
55.66528,37.73732,32.8,11647680.0
55.66528,37.73732,32.8,11647680.0
55.66528,37.73732,24.5,10974180.0
55.66528,37.73732,24.5,11226460.0
55.66528,37.73732,32.8,11780040.0
55.66528,37.73732,24.5,11226460.0
55.66528,37.73732,30.9,10308200.0
55.66528,37.73732,32.8,11780040.0
55.66528,37.73732,33.3,11054560.0
55.66528,37.73732,32.1,11075160.0
55.66528,37.73732,33.3,11180180.0
55.66528,37.73732,28.1,12205600.0
55.66528,37.73732,54.0,15009120.0
55.66528,37.73732,33.3,12620960.0
55.66528,37.73732,33.3,12764380.0
55.66528,37.73732,50.7,14094800.0
55.66528,37.73732,54.0,15098460.0
55.66528,37.73732,33.3,12764380.0
55.66528,37.73732,43.0,12061500.0
55.66528,37.73732,30.8,10029210.0
55.66528,37.73732,43.0,12061500.0
55.66528,37.73732,30.8,10029210.0
55.66528,37.73732,35.7,11668800.0
55.66528,37.73732,27.1,10487840.0
55.66528,37.73732,32.6,11472100.0
55.66528,37.73732,30.8,10250850.0
55.66528,37.73732,24.8,11044000.0
55.66528,37.73732,27.1,10607020.0
55.66528,37.73732,32.6,11472100.0
55.66528,37.73732,33.3,11054560.0
55.66528,37.73732,32.1,10950720.0
55.66528,37.73732,32.1,10950720.0
55.66528,37.73732,33.3,11054560.0
55.66528,37.73732,32.1,10950720.0
55.66528,37.73732,33.3,11180180.0
55.66528,37.73732,28.5,10829280.0
55.66528,37.73732,31.2,10088940.0
55.66528,37.73732,43.5,12121000.0
55.66528,37.73732,28.5,10952340.0
55.66528,37.73732,31.2,10311900.0
55.66528,37.73732,31.2,10311900.0
55.66779,37.7372,13.9,8600080.0
55.66779,37.7372,13.9,8778320.0
55.66779,37.7372,13.9,8956560.0
55.66779,37.7372,14.0,8683760.0
55.66779,37.7372,32.7,11108980.0
55.66779,37.7372,32.3,12472460.0
55.66779,37.7372,14.2,9095490.0
55.66779,37.7372,43.2,12138000.0
55.66779,37.7372,24.8,11132000.0
55.66779,37.7372,24.8,11258500.0
55.66779,37.7372,43.2,12209400.0
55.66779,37.7372,33.3,12134730.0
55.66779,37.7372,28.5,10971920.0
55.66779,37.7372,31.1,10332250.0
55.66779,37.7372,33.3,12134730.0
55.66779,37.7372,53.7,15159300.0
55.66779,37.7372,53.7,15159300.0
55.66779,37.7372,32.3,12472460.0
55.66779,37.7372,51.8,14654640.0
55.66779,37.7372,52.4,13446000.0
55.66779,37.7372,51.8,14605820.0
55.66779,37.7372,31.2,10192110.0
55.66779,37.7372,32.7,10984160.0
55.66779,37.7372,42.0,11734020.0
55.59781,37.76952,15.7,7400000.0
55.65929,37.87421,23.4,10083330.0
55.65929,37.87421,11.5,7370000.0
55.61922,37.94502,37.8,8417560.0
55.61924,37.94443,14.1,4774987.0
55.55788,37.80181,41.9,9293517.0
55.53305,37.71212,31.1,10830000.0
55.66309,37.85334,21.1,7300000.0
55.53305,37.71212,59.6,24340000.0
55.53305,37.71212,20.8,16720000.0
55.53305,37.71212,22.9,16720000.0
55.66528,37.73732,32.6,11665450.0
55.66528,37.73732,32.8,11647680.0
55.66528,37.73732,28.2,10948780.0
55.66528,37.73732,33.3,11054560.0
55.66528,37.73732,50.7,14179200.0
55.66528,37.73732,24.8,11044000.0
55.66528,37.73732,35.7,11668800.0
55.66676,37.73306,22.8,9612720.0
55.66674,37.73311,36.5,14031690.0
55.66674,37.73311,24.2,11589240.0
55.66674,37.73311,10.1,8635830.0
55.66674,37.73311,10.1,8268120.0
55.66676,37.73306,10.1,7836150.0
55.66674,37.73311,19.2,7607700.0
55.66676,37.73306,9.1,7465600.0
55.66674,37.73311,11.0,6038960.0
55.66526,37.73333,12.7,6482900.0
55.61922,37.94502,27.0,6048004.0
55.55734,37.80361,29.1,6211089.0
55.55694,37.80439,50.2,9392953.0
55.55681,37.80539,28.0,5310447.0
55.52711,37.8225,19.8,4895312.0
55.66528,37.73732,,8675880.0
55.66528,37.73732,,11780040.0
55.66528,37.73732,,12121000.0
55.66528,37.73732,,10952340.0
55.66528,37.73732,,10825760.0
55.66528,37.73732,,10948780.0
55.66528,37.73732,,10308200.0
55.66528,37.73732,,11780040.0
55.66528,37.73732,,11647680.0
55.66528,37.73732,,10950720.0
55.66528,37.73732,,11647680.0
55.66528,37.73732,,15009120.0
55.66528,37.73732,,12205600.0
55.66528,37.73732,,11100320.0
55.66528,37.73732,,11647680.0
55.66528,37.73732,,11226460.0
55.66528,37.73732,,10829280.0
55.61924,37.94443,14.1,4728913.0
55.61922,37.94502,10.5,4579618.0
55.66528,37.73732,,12764380.0
55.66528,37.73732,,12841950.0
55.66528,37.73732,,11044000.0
55.66528,37.73732,,12841950.0
55.66528,37.73732,,10029210.0
55.66528,37.73732,,11668800.0
55.66528,37.73732,,10029210.0
55.66528,37.73732,,12841950.0
55.66528,37.73732,,11472100.0
55.66528,37.73732,,10607020.0
55.66528,37.73732,,11472100.0
55.66528,37.73732,,10950720.0
55.66528,37.73732,,11075160.0
55.53269,37.71699,21.4,6849000.0
55.59711,37.87649,15.4,4500000.0
55.53305,37.71212,26.6,6310000.0
55.64193,37.67772,,16290000.0
55.66528,37.73732,49.7,14233410.0
55.5979,37.77332,15.7,6749860.0
55.5979,37.77332,14.9,6769830.0
55.5979,37.77332,32.8,9985500.0
55.5979,37.77332,15.7,6530160.0
55.5979,37.77332,27.7,8130750.0
55.5979,37.77332,17.7,6683490.0
55.5979,37.77332,22.9,6888000.0
55.5979,37.77332,32.3,8162400.0
55.5979,37.77332,22.9,6735850.0
55.5979,37.77332,34.7,9255150.0
55.5979,37.77332,38.3,9255150.0
55.5979,37.77332,16.2,6448440.0
55.5979,37.77332,27.7,7973400.0
55.5979,37.77332,22.9,6796900.0
55.5979,37.77332,34.7,9333750.0
55.5979,37.77332,16.2,6464790.0
55.5979,37.77332,32.3,8296650.0
55.5979,37.77332,22.9,6817250.0
55.5979,37.77332,14.6,6569700.0
55.5979,37.77332,16.3,6886430.0
55.5979,37.77332,28.1,8001000.0
55.5979,37.77332,29.9,8467200.0
55.5979,37.77332,13.1,5831860.0
55.5979,37.77332,26.8,7951500.0
55.5979,37.77332,42.1,10530625.0
55.5979,37.77332,16.1,7107720.0
55.5979,37.77332,16.1,7107720.0
55.5979,37.77332,16.1,7144320.0
55.5979,37.77332,23.8,7974400.0
55.5979,37.77332,30.7,8085000.0
55.5979,37.77332,14.8,6980000.0
55.5979,37.77332,14.8,7004430.0
55.5979,37.77332,28.3,8999900.0
55.5979,37.77332,31.9,9623280.0
55.5979,37.77332,31.3,9158950.0
55.5979,37.77332,28.3,9055800.0
55.5979,37.77332,40.4,11203950.0
55.5979,37.77332,17.7,7834610.0
55.5979,37.77332,31.3,9276750.0
55.5979,37.77332,40.4,11271750.0
55.5979,37.77332,17.7,7875910.0
55.64143,37.85352,30.6,7714000.0
55.6503,37.63263,60.0,19200000.0
55.59781,37.76952,17.8,8531985.0
55.59781,37.76952,28.5,9405760.0
55.59781,37.76952,44.0,12558121.0
55.59781,37.76952,13.2,8096010.0
55.59781,37.76952,17.8,8594235.0
55.59781,37.76952,14.7,7396056.0
55.59781,37.76952,13.5,7437960.0
55.59781,37.76952,40.7,12657360.0
55.59781,37.76952,33.8,11552258.0
55.59781,37.76952,52.2,13730688.0
55.59781,37.76952,29.8,10711284.0
55.56057,37.70783,27.1,6490000.0
55.65116,37.63174,48.0,19952863.0
55.52711,37.8225,25.5,6583436.0
55.52711,37.8225,33.1,7240918.0
55.52803,37.82118,35.2,9253167.0
55.52803,37.82118,35.4,7674174.0
55.61924,37.94443,27.0,5728144.0
55.61785,37.94588,15.9,5456602.0
55.61916,37.9478,30.4,6848477.0
55.55476,37.8198,17.4,4871161.0
55.55743,37.80256,50.2,9625432.0
55.55743,37.80256,26.3,5641922.0
55.55654,37.8064,27.3,6170902.0
55.59021,37.75384,17.1,8100000.0
55.66779,37.7372,,12002110.0
55.66779,37.7372,,10246000.0
55.66779,37.7372,,11156840.0
55.66779,37.7372,,10499800.0
55.66779,37.7372,,12002110.0
55.66779,37.7372,,15338700.0
55.66779,37.7372,,15338700.0
55.66779,37.7372,,14644080.0
55.66779,37.7372,,12682670.0
55.66779,37.7372,,11321750.0
55.66779,37.7372,,11393350.0
55.66779,37.7372,,12028800.0
55.66779,37.7372,,10827710.0
55.66779,37.7372,,11171390.0
55.66779,37.7372,,10791910.0
55.66779,37.7372,,11871260.0
55.66779,37.7372,,11448250.0
55.66702,37.73399,36.2,14198800.0
55.66705,37.73477,,10813320.0
55.66702,37.73399,20.9,10758700.0
55.66702,37.73399,22.7,10735320.0
55.66702,37.73399,20.2,10216050.0
55.66702,37.73399,11.2,8813780.0
55.66702,37.73399,10.1,7917440.0
55.66705,37.73477,10.1,7732620.0
55.66702,37.73399,9.7,7811180.0
55.66705,37.73477,9.1,7449600.0
55.66702,37.73399,11.1,6095280.0
55.66702,37.73399,10.2,5981300.0
55.66705,37.73477,,5309150.0
55.61922,37.94502,56.2,10611386.0
55.61922,37.94502,24.8,5789378.0
55.62027,37.94601,14.6,5621801.0
55.61814,37.946,25.0,5685725.0
55.61785,37.94588,25.0,5970882.0
55.55694,37.80439,27.3,5731772.0
55.55694,37.80439,28.0,5356872.0
55.66779,37.7372,,10791910.0
55.66779,37.7372,,11285950.0
55.56265,37.70832,13.0,6200000.0
55.53357,37.71438,11.2,7200000.0
55.57969,37.67109,,12937000.0
55.66309,37.85334,21.2,7200000.0
55.55489,37.80379,23.7,4445354.0
55.66528,37.73732,32.8,11978580.0
55.66528,37.73732,16.4,7991840.0
55.66528,37.73732,14.2,8918190.0
55.66528,37.73732,24.5,11100320.0
55.66528,37.73732,28.1,12205600.0
55.66528,37.73732,33.3,12620960.0
55.66528,37.73732,50.7,14179200.0
55.66528,37.73732,28.1,12344300.0
55.66528,37.73732,35.7,11668800.0
55.66779,37.7372,13.9,8956560.0
55.66779,37.7372,14.0,8507440.0
55.66779,37.7372,14.0,8507440.0
55.66779,37.7372,14.0,8507440.0
55.66779,37.7372,16.4,8471000.0
55.66779,37.7372,16.3,8650260.0
55.66779,37.7372,16.3,8650260.0
55.66779,37.7372,14.2,8910810.0
55.66779,37.7372,14.2,9280170.0
55.66779,37.7372,14.2,9280170.0
55.66779,37.7372,14.0,8507440.0
55.66779,37.7372,16.4,8471000.0
55.66779,37.7372,33.5,11096800.0
55.66779,37.7372,32.7,11108980.0
55.66779,37.7372,28.0,12268960.0
55.66779,37.7372,49.6,15838200.0
55.66779,37.7372,49.6,15838200.0
55.66779,37.7372,49.6,16257200.0
55.66779,37.7372,48.5,14388660.0
55.66779,37.7372,52.4,13446000.0
55.66779,37.7372,51.8,14654640.0
55.66779,37.7372,43.5,12214500.0
55.66779,37.7372,31.2,10192110.0
55.66779,37.7372,43.5,12214500.0
55.66779,37.7372,24.8,11202400.0
55.66779,37.7372,36.1,11827200.0
55.66779,37.7372,27.6,10646240.0
55.66779,37.7372,43.5,12286350.0
55.66779,37.7372,24.8,11329700.0
55.66779,37.7372,32.7,10984160.0
55.66779,37.7372,33.5,11096800.0
55.66779,37.7372,42.0,11665400.0
55.66779,37.7372,28.5,10611040.0
55.66779,37.7372,31.0,10082500.0
55.65733,37.87056,47.5,10876160.0
55.65733,37.87056,11.6,6632160.0
55.65733,37.87056,11.1,4827420.0
55.65733,37.87056,11.1,4743180.0
55.64143,37.85352,30.6,7714000.0
55.52831,37.81955,31.9,6552425.0
55.62193,37.94231,11.9,6454655.0
55.62193,37.94231,14.6,6411795.0
55.61922,37.94502,44.4,10322704.0
55.61922,37.94502,14.0,5714562.0
55.61922,37.94502,12.0,5145226.0
55.61924,37.94443,11.9,4287822.0
55.62292,37.94258,16.0,4528657.0
55.62292,37.94258,45.7,9069990.0
55.62292,37.94258,29.8,7811628.0
55.55654,37.8064,50.6,10550625.0
55.55681,37.80539,28.0,5829332.0
55.52711,37.8225,27.4,6452863.0
55.65705,37.92044,30.0,5891281.0
55.65705,37.92044,23.3,7500668.0
55.65705,37.92044,30.0,5744470.0
55.65705,37.92044,30.0,5800418.0
55.65705,37.92044,30.0,5937742.0
55.65705,37.92044,22.1,5231748.0
55.65705,37.92044,21.5,5290500.0
55.65705,37.92044,43.3,7526246.0
55.65705,37.92044,21.5,5499264.0
55.65705,37.92044,21.5,5507007.0
55.65705,37.92044,23.3,5608174.0
55.65705,37.92044,22.1,5498014.0
55.65705,37.92044,22.1,5413841.0
55.65705,37.92044,20.4,5114216.0
55.65705,37.92044,24.8,5704839.0
55.65705,37.92044,13.9,4329950.0
55.65705,37.92044,13.9,4406442.0
55.65705,37.92044,20.4,4920431.0
55.65705,37.92044,14.3,3701765.0
55.65705,37.92044,16.7,4077947.0
55.65705,37.92044,30.0,6036367.0
55.65705,37.92044,23.2,5682118.0
55.65705,37.92044,14.3,3819868.0
55.65705,37.92044,30.0,6063070.0
55.65705,37.92044,19.8,5041413.0
55.65705,37.92044,15.7,4410505.0
55.65705,37.92044,19.8,5062274.0
55.65705,37.92044,15.7,4435580.0
55.65705,37.92044,12.3,3223500.0
55.65705,37.92044,22.2,4814162.0
55.65705,37.92044,21.5,4788322.0
55.65705,37.92044,12.3,3496639.0
55.65705,37.92044,12.2,3489212.0
55.65705,37.92044,12.3,3511809.0
55.65705,37.92044,12.2,3497428.0
55.65705,37.92044,12.2,3496755.0
55.65705,37.92044,12.3,3474781.0
55.65705,37.92044,16.0,4417357.0
55.65705,37.92044,15.6,4566819.0
55.65705,37.92044,27.9,6777277.0
55.65705,37.92044,21.8,5268584.0
55.65705,37.92044,20.5,5433275.0
55.65705,37.92044,21.8,5281358.0
55.65705,37.92044,34.4,8903619.0
55.65705,37.92044,21.8,5396323.0
55.65565,37.92266,20.9,5402893.0
55.65565,37.92266,20.9,5421718.0
55.65565,37.92266,26.3,6698550.0
55.65565,37.92266,23.0,7528400.0
55.65565,37.92266,24.1,7730577.0
55.65565,37.92266,23.0,7457557.0
55.65565,37.92266,23.8,7296779.0
55.65565,37.92266,21.4,5687876.0
55.65565,37.92266,21.5,5549699.0
55.65565,37.92266,22.8,5903742.0
55.65565,37.92266,21.4,5790378.0
55.65565,37.92266,21.5,5653770.0
55.65565,37.92266,22.8,6017131.0
55.65565,37.92266,32.6,5893821.0
55.65565,37.92266,32.6,6239293.0
55.65565,37.92266,21.2,5266670.0
55.65565,37.92266,21.6,5282251.0
55.65565,37.92266,23.8,7206199.0
55.65565,37.92266,23.8,6699639.0
55.65565,37.92266,21.2,5506674.0
55.65565,37.92266,20.9,5376000.0
55.65565,37.92266,14.9,4459952.0
55.65565,37.92266,14.9,4493340.0
55.65565,37.92266,14.1,4198816.0
55.65565,37.92266,14.1,4173215.0
55.65565,37.92266,23.8,7316531.0
55.65565,37.92266,9.4,3605100.0
55.65565,37.92266,11.5,3897128.0
55.65565,37.92266,9.3,3771960.0
55.65565,37.92266,9.4,3624028.0
55.65565,37.92266,14.1,4034781.0
55.65565,37.92266,13.1,4103151.0
55.61924,37.94443,23.5,5020780.0
55.62292,37.94258,12.0,5749571.0
55.62292,37.94258,11.9,5720039.0
55.62292,37.94258,15.5,4143004.0
55.55694,37.80439,26.3,5663754.0
55.55565,37.63577,,4084788.0
55.55565,37.63577,,8875587.0
55.5559,37.81892,,5399000.0
55.65116,37.63174,44.0,16695380.0
55.60648,37.66006,19.0,10000000.0
55.66702,37.73399,36.2,14660800.0
55.66702,37.73399,34.3,11804570.0
55.66702,37.73399,20.2,10094700.0
55.66702,37.73399,10.8,7961100.0
55.66702,37.73399,10.1,7951180.0
55.66702,37.73399,10.2,7981520.0
55.66702,37.73399,10.1,7625520.0
55.66702,37.73399,20.2,7740200.0
55.66702,37.73399,20.2,7681740.0
55.66702,37.73399,20.2,7618520.0
55.66702,37.73399,9.7,7598240.0
55.66702,37.73399,9.1,7350400.0
55.66702,37.73399,10.2,5912500.0
55.66702,37.73399,9.4,5372190.0
55.66702,37.73399,9.4,5324910.0
55.66674,37.73311,15.9,9007900.0
55.59645,37.88318,,2797469.0
55.5291,37.82243,19.8,5028111.0
55.5291,37.82419,23.3,4855997.0
55.52904,37.8211,38.1,8510789.0
55.61922,37.94502,26.4,6340747.0
55.61922,37.94502,27.1,5875838.0
55.61922,37.94502,14.0,5976273.0
55.61922,37.94502,21.5,5521899.0
55.61922,37.94502,14.0,5722780.0
55.61922,37.94502,14.0,5676409.0
55.61814,37.946,42.8,8281280.0
55.61916,37.9478,30.4,6898081.0
55.55489,37.80379,26.1,4632899.0
55.55654,37.8064,27.3,6179213.0
55.5552,37.80267,26.1,4761057.0
55.5552,37.80267,12.8,4916984.0
55.55788,37.80181,38.2,8377930.0
55.55694,37.80439,29.1,6187483.0
55.55681,37.80539,29.1,6221043.0
55.55681,37.80539,28.0,5840082.0
55.53227,37.71451,32.0,6350000.0
55.53157,37.72631,,5483671.0
55.53157,37.72631,,8841788.0
55.53157,37.72631,,8882198.0
55.53157,37.72631,,5099051.0
55.53157,37.72631,,8882198.0
55.53157,37.72631,,8478098.0
55.53157,37.72631,,5316371.0
55.53157,37.72631,,9288480.0
55.53157,37.72631,,9288480.0
55.53157,37.72631,,8841788.0
55.53157,37.72631,,5080941.0
55.53157,37.72631,,8801378.0
55.53157,37.72631,,5062831.0
55.53157,37.72631,,8356868.0
55.53157,37.72631,,8282501.0
55.53157,37.72631,,8282501.0
55.53157,37.72631,,7593265.0
55.53157,37.72631,,8359293.0
55.53157,37.72631,,8164717.0
55.53157,37.72631,,5767721.0
55.53157,37.72631,,8704636.0
55.53157,37.72631,,5846666.0
55.53157,37.72631,,5585071.0
55.53157,37.72631,,7553020.0
55.53157,37.72631,,4594879.0
55.53157,37.72631,,8040797.0
55.53157,37.72631,,7978837.0
55.53157,37.72631,,5361203.0
55.53157,37.72631,,5106163.0
55.53157,37.72631,,7638057.0
55.53157,37.72631,,8580716.0
55.53157,37.72631,,5712926.0
55.53157,37.72631,,8278473.0
55.53157,37.72631,,4755742.0
55.53157,37.72631,,5791215.0
55.53157,37.72631,,9776310.0
55.53157,37.72631,,9776310.0
55.53157,37.72631,,9695490.0
55.53157,37.72631,,9695490.0
55.53157,37.72631,,5535985.0
55.53157,37.72631,,4882782.0
55.53157,37.72631,,4803382.0
55.53157,37.72631,,5650180.0
55.53157,37.72631,,8323038.0
55.53157,37.72631,,8353528.0
55.53157,37.72631,,6957990.0
55.53157,37.72631,,5448323.0
55.53157,37.72631,,7414695.0
55.53157,37.72631,,8518756.0
55.53157,37.72631,,8079118.0
55.53157,37.72631,,5494075.0
55.53157,37.72631,,5754424.0
55.53157,37.72631,,5735909.0
55.53157,37.72631,,8140098.0
55.53157,37.72631,,8611696.0
55.53157,37.72631,,8292548.0
55.53157,37.72631,,8673656.0
55.53157,37.72631,,5503623.0
55.53157,37.72631,,7565333.0
55.53157,37.72631,,5283533.0
55.65705,37.92044,16.7,4041083.0
55.65705,37.92044,16.7,4099270.0
55.65565,37.92266,25.8,6135460.0
55.66528,37.73732,13.9,8930430.0
55.66528,37.73732,17.5,8644470.0
55.66528,37.73732,16.4,7991840.0
55.66528,37.73732,16.4,8262330.0
55.66528,37.73732,24.5,11100320.0
55.66528,37.73732,33.3,11054560.0
55.66528,37.73732,32.1,10950720.0
55.66528,37.73732,28.1,10757120.0
55.66528,37.73732,54.0,15009120.0
55.66528,37.73732,28.1,10757120.0
55.66528,37.73732,28.1,10879360.0
55.66528,37.73732,27.1,10487840.0
55.66528,37.73732,32.6,11343200.0
55.66528,37.73732,43.0,12132450.0
55.66528,37.73732,35.7,11801400.0
55.66528,37.73732,33.3,11054560.0
55.66779,37.7372,13.9,8600080.0
55.66779,37.7372,13.9,8956560.0
55.66779,37.7372,33.3,12333660.0
55.66779,37.7372,33.3,12333660.0
55.66779,37.7372,13.9,8956560.0
55.66779,37.7372,31.1,10443950.0
55.66779,37.7372,17.3,8482350.0
55.66779,37.7372,17.3,8482350.0
55.66779,37.7372,14.0,8683760.0
55.66779,37.7372,17.3,8658150.0
55.66779,37.7372,17.3,8658150.0
55.66779,37.7372,16.3,8650260.0
55.66779,37.7372,14.2,9095490.0
55.66779,37.7372,14.2,9280170.0
55.66779,37.7372,16.4,8299000.0
55.66779,37.7372,16.4,8299000.0
55.66779,37.7372,14.0,8683760.0
55.66779,37.7372,43.2,12209400.0
55.66779,37.7372,33.5,11096800.0
55.66779,37.7372,28.0,12268960.0
55.66779,37.7372,24.8,11202400.0
55.66779,37.7372,34.1,11853600.0
55.66779,37.7372,36.1,11827200.0
55.66779,37.7372,34.1,11988300.0
55.66779,37.7372,27.6,10767220.0
55.66779,37.7372,33.5,11096800.0
55.66779,37.7372,33.5,11096800.0
55.66779,37.7372,28.5,10731620.0
55.66779,37.7372,28.5,10731620.0
55.64038,37.85393,25.0,7814560.0
55.64038,37.85393,13.0,5893430.0
55.64038,37.85393,12.0,6251150.0
55.64038,37.85393,44.0,9597350.0
